trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	hat	1e-08	68	2		0.018558414014113137		111.27	-0.0192	140.59	2e-05	111.45	0.06014	140.15
IBD	stab	hat	1e-08	69	0		0.019899579039830546		112.21	-0.01889	146.46	-1e-05	112.23	0.07117	145.86
IBD	stab	hat	1e-08	69	1		0.019899579039830546		118.36	-0.02209	160.98	-2e-05	118.56	0.09888	159.34
IBD	stab	hat	1e-08	69	2		0.019899579039830546		111.11	-0.01925	151.35	2e-05	111.36	0.06872	150.57
IBD	stab	hat	1e-08	70	0		0.02133766633621395		119.65	-0.01616	157.5	-3e-05	120.07	0.06588	159.02
IBD	stab	hat	1e-08	70	1		0.02133766633621395		111.09	-0.01695	144.24	8e-05	114.03	0.05991	143.71
IBD	stab	hat	1e-08	70	2		0.02133766633621395		119.3	-0.02659	175.49	5e-05	120.55	0.12164	171.85
IBD	stab	hat	1e-08	71	0		0.022879680206515325		128.62	-0.02058	178.31	-0.0	128.63	0.13985	180.4
IBD	stab	hat	1e-08	71	1		0.022879680206515325		116.46	-0.02529	170.56	-0.00016	128.18	0.14379	170.88
IBD	stab	hat	1e-08	71	2		0.022879680206515325		125.88	-0.02343	189.29	5e-05	127.43	0.12422	184.55
IBD	stab	hat	1e-08	72	0		0.02453313113552476		116.5	-0.01968	151.94	3e-05	116.84	0.08109	152.24
IBD	stab	hat	1e-08	72	1		0.02453313113552476		114.27	-0.01789	145.01	-4e-05	115.16	0.06918	144.43
IBD	stab	hat	1e-08	72	2		0.02453313113552476		120.52	-0.03236	168.7	-0.00011	125.15	0.16089	166.49
IBD	stab	hat	1e-08	73	0		0.026306072369904128		129.93	-0.02268	180.35	-2e-05	130.25	0.12127	179.13
IBD	stab	hat	1e-08	73	1		0.026306072369904128		127.49	-0.01558	178.43	-2e-05	127.72	0.16253	179.7
IBD	stab	hat	1e-08	73	2		0.026306072369904128		111.52	-0.02355	156.74	-1e-05	111.55	0.10694	155.06
IBD	stab	hat	1e-08	74	0		0.028207139142079618		144.48	-0.02109	216.59	6e-05	146.87	0.32766	215.4
IBD	stab	hat	1e-08	74	1		0.028207139142079618		121.85	-0.02091	166.9	-4e-05	122.85	0.0979	166.22
