trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	stab	true	1e-08	76	1		0.03243135554876333		122.37	-0.03298	179.98	6e-05	123.82	0.27272	185.83
IBD	stab	true	1e-08	76	2		0.03243135554876333		118.83	-0.03321	155.95	2e-05	118.93	0.13935	155.7
IBD	stab	true	1e-08	77	0		0.03477507952030153		135.58	-0.03589	209.31	4e-05	136.2	0.60554	210.54
IBD	stab	true	1e-08	77	1		0.03477507952030153		127.06	-0.03376	175.27	-4e-05	127.55	0.31944	177.7
IBD	stab	true	1e-08	77	2		0.03477507952030153		132.03	-0.04802	196.73	1e-05	132.04	0.40008	192.44
IBD	stab	true	1e-08	78	0		0.037288177912421804		126.14	-0.03468	188.3	-3e-05	126.45	0.33733	192.1
IBD	stab	true	1e-08	78	1		0.037288177912421804		127.61	-0.04858	187.98	-5e-05	128.61	0.42813	186.92
IBD	stab	true	1e-08	78	2		0.037288177912421804		122.79	-0.03977	176.57	2e-05	122.91	0.25327	176.27
IBD	stab	true	1e-08	79	0		0.03998289094397922		132.96	-0.04029	203.22	-6e-05	134.5	0.59693	200.22
IBD	stab	true	1e-08	79	1		0.03998289094397922		134.48	-0.04207	229.38	6e-05	136.31	1.3198	235.03
IBD	stab	true	1e-08	79	2		0.03998289094397922		131.24	-0.04187	212.25	-2e-05	131.43	0.61905	212.65
IBD	stab	true	1e-08	80	0		0.042872343400442305		121.81	-0.04468	179.8	8e-05	124.06	0.29721	179.05
IBD	stab	true	1e-08	80	1		0.042872343400442305		127.98	-0.04225	194.92	2e-05	128.21	0.44488	195.36
IBD	stab	true	1e-08	80	2		0.042872343400442305		135.67	-0.04705	208.66	4e-05	136.23	0.68602	205.75
IBD	stab	true	1e-08	81	0		0.04597060855906488		125.23	-0.04668	191.83	-3e-05	125.68	0.45869	192.41
IBD	stab	true	1e-08	81	1		0.04597060855906488		129.47	-0.04729	187.6	4e-05	130.15	0.60224	181.46
IBD	stab	true	1e-08	81	2		0.04597060855906488		148.19	-0.04715	229.67	4e-05	148.78	1.18321	232.42
IBD	stab	true	1e-08	82	0		0.049292776733752486		129.87	-0.04985	210.95	-5e-05	131.1	0.9794	209.78
IBD	stab	true	1e-08	82	1		0.049292776733752486		125.33	-0.04588	184.95	-6e-05	126.68	0.24589	182.19
IBD	stab	true	1e-08	82	2		0.049292776733752486		136.41	-0.0516	211.84	-3e-05	136.74	2.07549	206.2
IBD	stab	true	1e-08	83	0		0.052855028773475865		137.46	-0.05399	222.67	-3e-05	137.88	1.76692	222.35
IBD	stab	true	1e-08	83	1		0.052855028773475865		130.8	-0.05416	212.0	-2e-05	130.97	2.97733	222.32
IBD	stab	true	1e-08	83	2		0.052855028773475865		120.12	-0.05256	188.99	0.0	120.12	1.22324	195.71
IBD	stab	true	1e-08	84	0		0.056674714872210666		123.67	-0.05544	186.13	-0.0	123.67	1.82611	184.48
IBD	stab	true	1e-08	84	1		0.056674714872210666		134.41	-0.05639	215.88	-0.0001	137.81	2.3498	216.73
IBD	stab	true	1e-08	84	2		0.056674714872210666		131.23	-0.06079	199.75	-1e-05	131.28	0.818	197.68
IBD	stab	true	1e-08	85	0		0.060770439074252475		124.16	-0.06137	193.63	8e-05	125.85	2.1594	191.33
IBD	stab	true	1e-08	85	1		0.060770439074252475		119.63	-0.0619	177.68	0.0001	122.57	0.76941	177.02
IBD	stab	true	1e-08	85	2		0.060770439074252475		128.6	-0.06151	209.3	5e-05	129.26	2.72268	208.78
IBD	stab	true	1e-08	86	0		0.0651621498864963		130.52	-0.06537	210.4	-1e-05	130.53	2.33901	213.37
IBD	stab	true	1e-08	86	1		0.0651621498864963		132.66	-0.07004	206.79	-2e-05	132.76	1.8101	205.81
IBD	stab	true	1e-08	86	2		0.0651621498864963		129.75	-0.06399	217.1	-1e-05	129.79	2.67571	222.81
IBD	stab	true	1e-08	87	0		0.06987123743901368		124.3	-0.07022	192.02	6e-05	125.38	1.58855	195.39
IBD	stab	true	1e-08	87	1		0.06987123743901368		131.37	-0.07189	205.82	-8e-05	132.79	2.64436	210.5
IBD	stab	true	1e-08	87	2		0.06987123743901368		129.23	-0.07432	212.89	8e-05	130.85	2.3056	219.07
IBD	stab	true	1e-08	88	0		0.07492063766715495		124.7	-0.083	204.4	-7e-05	125.7	2.33883	210.25
IBD	stab	true	1e-08	88	1		0.07492063766715495		127.07	-0.07432	190.58	9e-05	129.08	1.35428	193.36
IBD	stab	true	1e-08	88	2		0.07492063766715495		126.35	-0.07501	213.82	-6e-05	127.19	3.1271	217.12
IBD	stab	true	1e-08	89	0		0.08033494402260223		124.47	-0.08144	204.37	-8e-05	125.82	3.50073	213.63
IBD	stab	true	1e-08	89	1		0.08033494402260223		129.06	-0.08358	203.81	8e-05	130.37	2.56829	206.81
IBD	stab	true	1e-08	89	2		0.08033494402260223		127.47	-0.08102	195.46	-0.00011	130.03	3.0654	196.16
IBD	stab	true	1e-08	90	0		0.08614052725747051		121.66	-0.08597	204.53	-2e-05	121.77	4.04526	207.8
IBD	stab	true	1e-08	90	1		0.08614052725747051		113.51	-0.0965	191.26	-3e-05	113.63	2.73837	197.39
IBD	stab	true	1e-08	90	2		0.08614052725747051		121.83	-0.09875	187.69	-5e-05	122.38	1.89938	189.64
IBD	stab	true	1e-08	91	0		0.09236566386487242		124.61	-0.0962	209.81	8e-05	125.68	3.23965	214.5
IBD	stab	true	1e-08	91	1		0.09236566386487242		135.43	-0.10226	206.7	1e-05	135.46	4.75756	208.5
IBD	stab	true	1e-08	91	2		0.09236566386487242		126.52	-0.09483	194.87	6e-05	127.16	3.08091	202.37
IBD	stab	true	1e-08	92	0		0.09904067380152604		128.93	-0.10024	221.14	0.0	128.94	5.10033	226.52
IBD	stab	true	1e-08	92	1		0.09904067380152604		136.72	-0.10543	214.88	-7e-05	137.67	4.33698	219.25
IBD	stab	true	1e-08	92	2		0.09904067380152604		128.53	-0.10422	233.77	4e-05	128.91	6.61464	245.36
IBD	stab	true	1e-08	93	0		0.10619806816319292		119.61	-0.11377	170.07	-9e-05	120.63	2.57435	172.81
IBD	stab	true	1e-08	93	1		0.10619806816319292		127.35	-0.10595	210.18	-6e-05	128.06	5.0502	216.86
IBD	stab	true	1e-08	93	2		0.10619806816319292		127.02	-0.10457	194.44	5e-05	127.49	2.62396	195.32
IBD	stab	true	1e-08	94	0		0.11387270753220981		123.89	-0.13318	190.45	-1e-05	123.89	4.25178	193.8
IBD	stab	true	1e-08	94	1		0.11387270753220981		121.33	-0.11647	185.09	-6e-05	121.8	2.83144	187.91
IBD	stab	true	1e-08	94	2		0.11387270753220981		123.25	-0.11556	198.5	1e-05	123.26	5.21743	204.86
IBD	stab	true	1e-08	95	0		0.12210197176835662		128.96	-0.14871	195.31	-6e-05	129.45	3.95555	198.4
IBD	stab	true	1e-08	95	1		0.12210197176835662		123.85	-0.11881	186.24	7e-05	124.58	3.80335	190.69
IBD	stab	true	1e-08	95	2		0.12210197176835662		124.65	-0.12893	195.01	9e-05	125.67	5.21365	198.68
IBD	stab	true	1e-08	96	0		0.13092594207003866		127.76	-0.12864	202.59	-9e-05	128.77	6.29464	210.12
IBD	stab	true	1e-08	96	1		0.13092594207003866		127.16	-0.1325	207.83	3e-05	127.25	4.65051	212.06
IBD	stab	true	1e-08	96	2		0.13092594207003866		120.84	-0.13872	176.01	5e-05	121.17	2.67394	179.07
IBD	stab	true	1e-08	97	0		0.14038759619252483		113.34	-0.13743	171.59	-6e-05	113.7	3.40944	175.18
IBD	stab	true	1e-08	97	1		0.14038759619252483		127.25	-0.14475	196.64	3e-05	127.37	5.95317	201.75
IBD	stab	true	1e-08	97	2		0.14038759619252483		120.35	-0.14386	173.24	3e-05	120.44	3.64823	178.58
IBD	stab	true	1e-08	98	0		0.15053301777406564		132.57	-0.1649	200.35	-5e-05	132.79	4.72557	200.54
IBD	stab	true	1e-08	98	1		0.15053301777406564		135.39	-0.15256	231.34	8e-05	136.35	9.59982	241.7
IBD	stab	true	1e-08	98	2		0.15053301777406564		124.6	-0.15574	197.53	-6e-05	125.01	4.99622	199.97
IBD	stab	true	1e-08	99	0		0.1614116207894279		133.83	-0.16795	202.72	9e-05	134.68	8.12753	208.1
IBD	stab	true	1e-08	99	1		0.1614116207894279		124.68	-0.18526	188.54	-4e-05	124.85	4.06197	190.36
IBD	stab	true	1e-08	99	2		0.1614116207894279		128.24	-0.16575	218.89	-8e-05	128.86	6.28508	223.18
