trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	true	1e-08	49	1			0.006396513345170591	90.32	-0.00294	93.93	1e-05	90.35	0.00379	93.74
IBD	plei	true	1e-08	49	2			0.006396513345170591	91.24	-0.00235	93.09	2e-05	91.35	0.00282	93.31
IBD	plei	true	1e-08	50	0			0.006895340688905672	93.18	-0.00323	98.37	1e-05	93.24	0.00596	99.78
IBD	plei	true	1e-08	50	1			0.006895340688905672	94.35	-0.00395	101.11	1e-05	94.41	0.00634	101.04
IBD	plei	true	1e-08	50	2			0.006895340688905672	95.66	-0.0043	102.28	-3e-05	96.01	0.00789	102.94
IBD	plei	true	1e-08	51	0			0.007433068712656635	90.24	-0.00185	92.87	-3e-05	90.78	0.00286	93.63
IBD	plei	true	1e-08	51	1			0.007433068712656635	90.13	-0.00441	97.1	-6e-05	91.74	0.00704	96.68
IBD	plei	true	1e-08	51	2			0.007433068712656635	94.95	-0.0057	105.96	-3e-05	95.35	0.01044	106.61
IBD	plei	true	1e-08	52	0			0.008012731057070286	97.46	-0.00659	106.58	3e-05	97.78	0.01455	107.44
IBD	plei	true	1e-08	52	1			0.008012731057070286	100.23	-0.00526	106.28	-1e-05	100.24	0.00988	107.36
IBD	plei	true	1e-08	52	2			0.008012731057070286	85.49	-0.00548	93.03	2e-05	85.7	0.01216	93.7
IBD	plei	true	1e-08	53	0			0.008637597939006779	98.72	-0.0058	106.32	2e-05	98.82	0.01368	108.99
IBD	plei	true	1e-08	53	1			0.008637597939006779	94.64	-0.00308	97.83	1e-05	94.67	0.00508	98.72
IBD	plei	true	1e-08	53	2			0.008637597939006779	98.38	-0.0061	106.06	-5e-05	99.18	0.01268	106.63
IBD	plei	true	1e-08	54	0			0.009311194600759925	106.79	-0.00838	117.54	4e-05	107.4	0.02195	119.94
IBD	plei	true	1e-08	54	1			0.009311194600759925	93.59	-0.00592	102.32	3e-05	94.07	0.01158	103.32
IBD	plei	true	1e-08	54	2			0.009311194600759925	100.77	-0.00724	115.2	9e-05	104.5	0.01688	115.51
IBD	plei	true	1e-08	55	0			0.010037321198026262	95.5	-0.00583	105.67	-3e-05	95.78	0.01248	106.5
IBD	plei	true	1e-08	55	1			0.010037321198026262	99.58	-0.00277	103.95	-1e-05	99.61	0.00456	103.94
IBD	plei	true	1e-08	55	2			0.010037321198026262	106.22	-0.00524	114.68	0.0001	110.34	0.00925	114.32
IBD	plei	true	1e-08	56	0			0.010820074238822691	105.44	-0.00692	119.63	-4e-05	106.05	0.01767	120.37
IBD	plei	true	1e-08	56	1			0.010820074238822691	103.0	-0.00574	110.91	1e-05	103.05	0.01186	112.51
IBD	plei	true	1e-08	56	2			0.010820074238822691	100.17	-0.01014	112.24	1e-05	100.21	0.02359	113.08
IBD	plei	true	1e-08	57	0			0.01166386969430209	93.21	-0.00619	105.31	1e-05	93.24	0.01447	106.47
IBD	plei	true	1e-08	57	1			0.01166386969430209	105.58	-0.00631	119.75	1e-05	105.61	0.01907	121.36
IBD	plei	true	1e-08	57	2			0.01166386969430209	95.07	-0.00373	99.84	-1e-05	95.11	0.00856	101.72
IBD	plei	true	1e-08	58	0			0.01257346791184878	93.96	-0.00614	100.06	2e-05	94.07	0.01327	102.37
IBD	plei	true	1e-08	58	1			0.01257346791184878	112.38	-0.01093	129.21	-0.0001	116.42	0.02749	130.6
IBD	plei	true	1e-08	58	2			0.01257346791184878	100.85	-0.00785	108.25	-8e-05	102.55	0.01873	110.0
IBD	plei	true	1e-08	59	0			0.013554000471003236	92.27	-0.00466	98.97	9e-05	95.38	0.00908	100.15
IBD	plei	true	1e-08	59	1			0.013554000471003236	98.46	-0.00637	110.73	1e-05	98.54	0.0121	110.24
IBD	plei	true	1e-08	59	2			0.013554000471003236	105.15	-0.00699	119.29	2e-05	105.46	0.01623	119.85
IBD	plei	true	1e-08	60	0			0.014610999133726143	108.61	-0.01088	127.06	1e-05	108.65	0.02755	127.54
IBD	plei	true	1e-08	60	1			0.014610999133726143	97.38	-0.01096	114.25	-0.0	97.39	0.03055	116.19
IBD	plei	true	1e-08	60	2			0.014610999133726143	95.01	-0.00568	104.86	-6e-05	96.68	0.01118	105.15
IBD	plei	true	1e-08	61	0			0.015750427052327272	101.08	-0.00958	113.22	-3e-05	101.34	0.02315	114.44
IBD	plei	true	1e-08	61	1			0.015750427052327272	103.81	-0.00954	118.97	4e-05	104.55	0.02512	119.67
IBD	plei	true	1e-08	61	2			0.015750427052327272	99.6	-0.00986	115.47	1e-05	99.62	0.0264	116.68
IBD	plei	true	1e-08	62	0			0.016978712411121595	101.86	-0.00925	116.43	2e-05	102.04	0.02206	117.69
IBD	plei	true	1e-08	62	1			0.016978712411121595	103.15	-0.00827	116.55	3e-05	103.44	0.02433	118.22
IBD	plei	true	1e-08	62	2			0.016978712411121595	107.74	-0.00633	122.68	-2e-05	108.03	0.01363	122.52
IBD	plei	true	1e-08	63	0			0.018302784691604856	106.81	-0.01056	127.7	-2e-05	107.09	0.0361	130.63
IBD	plei	true	1e-08	63	1			0.018302784691604856	103.09	-0.00542	111.81	-4e-05	103.85	0.01337	114.36
IBD	plei	true	1e-08	63	2			0.018302784691604856	100.13	-0.00929	116.86	1e-05	100.18	0.02183	116.67
IBD	plei	true	1e-08	64	0			0.019730113765742	90.56	-0.00824	105.1	-1e-05	90.59	0.02068	106.73
IBD	plei	true	1e-08	64	1			0.019730113765742	100.5	-0.00884	114.14	-1e-05	100.52	0.02121	114.47
IBD	plei	true	1e-08	64	2			0.019730113765742	101.92	-0.00397	108.1	-2e-05	102.16	0.00895	109.97
IBD	plei	true	1e-08	65	0			0.021268752037916734	111.96	-0.01574	137.37	-3e-05	112.53	0.06257	142.27
IBD	plei	true	1e-08	65	1			0.021268752037916734	102.46	-0.00872	119.37	-1e-05	102.54	0.02442	121.88
IBD	plei	true	1e-08	65	2			0.021268752037916734	104.41	-0.0083	122.7	6e-05	106.52	0.02099	124.07
IBD	plei	true	1e-08	66	0			0.022927379873289622	104.24	-0.00936	120.65	3e-05	104.7	0.02614	122.63
IBD	plei	true	1e-08	66	1			0.022927379873289622	98.37	-0.00508	107.57	-4e-05	99.27	0.00919	107.42
IBD	plei	true	1e-08	66	2			0.022927379873289622	107.46	-0.01075	128.7	0.0	107.46	0.03224	130.54
IBD	plei	true	1e-08	67	0			0.024715354568852935	97.05	-0.00748	107.81	-1e-05	97.11	0.01708	109.38
