trait	model	beta	p_thresh	param_combo	rep	I1	I2	Ip	ll_neut	I2_stab	ll_stab	I1_dir	ll_dir	Ip_plei	ll_plei
IBD	plei	hat	1e-08	59	2			0.013554000471003236	93.62	-0.0034	101.0	5e-05	95.23	0.00512	100.37
IBD	plei	hat	1e-08	60	0			0.014610999133726143	95.19	-0.00612	102.27	-4e-05	95.63	0.01173	102.45
IBD	plei	hat	1e-08	60	1			0.014610999133726143	97.39	-0.00598	114.09	2e-05	97.64	0.01167	113.07
IBD	plei	hat	1e-08	60	2			0.014610999133726143	87.49	-0.00501	93.21	1e-05	87.53	0.00753	93.37
IBD	plei	hat	1e-08	61	0			0.015750427052327272	100.73	-0.00416	110.23	3e-05	101.09	0.00738	110.73
IBD	plei	hat	1e-08	61	1			0.015750427052327272	101.36	-0.00547	113.23	5e-05	102.55	0.01489	114.15
IBD	plei	hat	1e-08	61	2			0.015750427052327272	104.15	-0.00358	112.24	1e-05	104.18	0.00734	113.52
IBD	plei	hat	1e-08	62	0			0.016978712411121595	99.92	-0.00796	115.0	5e-05	101.07	0.0159	114.14
IBD	plei	hat	1e-08	62	1			0.016978712411121595	99.95	-0.00564	109.65	0.0	99.93	0.01267	110.73
IBD	plei	hat	1e-08	62	2			0.016978712411121595	97.39	-0.00785	115.08	-2e-05	97.67	0.01861	114.71
IBD	plei	hat	1e-08	63	0			0.018302784691604856	98.13	-0.00874	114.26	2e-05	98.36	0.01993	114.39
IBD	plei	hat	1e-08	63	1			0.018302784691604856	108.55	-0.01302	131.26	3e-05	108.91	0.03437	132.12
IBD	plei	hat	1e-08	63	2			0.018302784691604856	107.09	-0.01047	128.15	2e-05	107.33	0.02758	127.5
IBD	plei	hat	1e-08	64	0			0.019730113765742	106.58	-0.00691	124.39	-4e-05	107.78	0.01468	124.16
IBD	plei	hat	1e-08	64	1			0.019730113765742	83.28	-0.0041	89.94	-2e-05	83.54	0.00589	89.64
IBD	plei	hat	1e-08	64	2			0.019730113765742	100.87	-0.00714	116.68	1e-05	100.88	0.01932	117.96
IBD	plei	hat	1e-08	65	0			0.021268752037916734	109.15	-0.01229	124.5	0.0	109.14	0.03164	125.71
IBD	plei	hat	1e-08	65	1			0.021268752037916734	101.18	-0.01248	123.24	4e-05	101.93	0.03085	123.06
IBD	plei	hat	1e-08	65	2			0.021268752037916734	100.36	-0.00939	116.92	-1e-05	100.38	0.02113	116.83
IBD	plei	hat	1e-08	66	0			0.022927379873289622	122.38	-0.01169	157.99	-5e-05	124.62	0.04156	159.28
